"CO2 concentration [%] of flush gas",0,
"Process temperature [Celsius]",37,
"Mixer on time [min]",2,
"Mixer off time [min]",15,
"Mixer speed adjustment [%]",40,
"Eliminate overestimation","Yes",
"",
"Flow Cell nr.",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
"Name","S1_oz(0%)_I/S(1)","S2_oz(0%)_I/S(1.5)","s3_oz(0%_(I/S(1.5)","s3_oz(0%)_(s/I(2)","Oz5%_30sec_I/S(1)","Oz5%_90sec_I/S(1)","TEST 2","TEST 1","Oz5%_30sec_I/S(2)","Oz5%_90sec_I/S(2)","R2 TESTE","Oz 10%_30sec_I/S(1.5)","Oz10%_60sec_I/S(2)","Reactor 2 stages","Reactor 1 stage",
"Substrate VS/COD amount [g]",24.15,18.64,18.64,15.18,24.15,24.15,0,0,15.18,15.18,247.47,18.64,15.18,3.6,0.36,
"Inoculum VS/COD amount [g]",24.15,27.96,27.96,30.36,24.15,24.15,0,0,30.36,30.36,494.94,27.96,30.36,3.6,0.36,
"Type of unit [VS/COD]","VS","VS","VS","VS","VS","VS","COD","COD","VS","VS","COD","VS","VS","VS","COD",
"Headspace volume [ml]",150,150,150,150,150,150,0,0,150,150,5500,150,150,200,200,
"Assumed CH4 content [%]",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,
"",
"Hour","S1_oz(0%)_I/S(1) Volume [Nml]","S2_oz(0%)_I/S(1.5) Volume [Nml]","s3_oz(0%_(I/S(1.5) Volume [Nml]","s3_oz(0%)_(s/I(2) Volume [Nml]","Oz5%_30sec_I/S(1) Volume [Nml]","Oz5%_90sec_I/S(1) Volume [Nml]","TEST 2 Volume [Nml]","TEST 1 Volume [Nml]","Oz5%_30sec_I/S(2) Volume [Nml]","Oz5%_90sec_I/S(2) Volume [Nml]","R2 TESTE Volume [Nml]","Oz 10%_30sec_I/S(1.5) Volume [Nml]","Oz10%_60sec_I/S(2) Volume [Nml]","Reactor 2 stages Volume [Nml]","Reactor 1 stage Volume [Nml]","S1_oz(0%)_I/S(1) Flow [Nml/hour]","S2_oz(0%)_I/S(1.5) Flow [Nml/hour]","s3_oz(0%_(I/S(1.5) Flow [Nml/hour]","s3_oz(0%)_(s/I(2) Flow [Nml/hour]","Oz5%_30sec_I/S(1) Flow [Nml/hour]","Oz5%_90sec_I/S(1) Flow [Nml/hour]","TEST 2 Flow [Nml/hour]","TEST 1 Flow [Nml/hour]","Oz5%_30sec_I/S(2) Flow [Nml/hour]","Oz5%_90sec_I/S(2) Flow [Nml/hour]","R2 TESTE Flow [Nml/hour]","Oz 10%_30sec_I/S(1.5) Flow [Nml/hour]","Oz10%_60sec_I/S(2) Flow [Nml/hour]","Reactor 2 stages Flow [Nml/hour]","Reactor 1 stage Flow [Nml/hour]",
1787.25,"","","","","","","","","","","","","","",2752.5,"","","","","","","","","","","","","","",0.3,
1787.5,"","","","","","","","","","","","","","",2752.6,"","","","","","","","","","","","","","",0.3,
1787.75,"","","","","","","","","","","","","","",2752.6,"","","","","","","","","","","","","","",0.3,
1788,"","","","","","","","","","","","","","",2752.7,"","","","","","","","","","","","","","",0.3,
1788.25,"","","","","","","","","","","","","","",2752.8,"","","","","","","","","","","","","","",0.3,
1788.5,"","","","","","","","","","","","","","",2752.9,"","","","","","","","","","","","","","",0.3,
1788.75,"","","","","","","","","","","","","","",2753,"","","","","","","","","","","","","","",0.3,
1789,"","","","","","","","","","","","","","",2753,"","","","","","","","","","","","","","",0.3,
1789.25,"","","","","","","","","","","","","","",2753.1,"","","","","","","","","","","","","","",0.3,
1789.5,"","","","","","","","","","","","","","",2753.2,"","","","","","","","","","","","","","",0.3,
1789.75,"","","","","","","","","","","","","","",2753.3,"","","","","","","","","","","","","","",0.3,
1790,"","","","","","","","","","","","","","",2753.4,"","","","","","","","","","","","","","",0.3,
1790.25,"","","","","","","","","","","","","","",2753.4,"","","","","","","","","","","","","","",0.3,
1790.5,"","","","","","","","","","","","","","",2753.5,"","","","","","","","","","","","","","",0.3,
1790.75,"","","","","","","","","","","","","","",2753.6,"","","","","","","","","","","","","","",0.3,
1791,"","","","","","","","","","","","","","",2753.7,"","","","","","","","","","","","","","",0.3,
1791.25,"","","","","","","","","","","","","","",2753.7,"","","","","","","","","","","","","","",0.3,
1791.5,"","","","","","","","","","","","","","",2753.8,"","","","","","","","","","","","","","",0.3,
1791.75,"","","","","","","","","","","","","","",2753.9,"","","","","","","","","","","","","","",0.3,
1792,"","","","","","","","","","","","","","",2754,"","","","","","","","","","","","","","",0.3,
1792.25,"","","","","","","","","","","","","","",2754.1,"","","","","","","","","","","","","","",0.3,
1792.5,"","","","","","","","","","","","","","",2754.1,"","","","","","","","","","","","","","",0.3,
1792.75,"","","","","","","","","","","","","","",2754.2,"","","","","","","","","","","","","","",0.3,
1793,"","","","","","","","","","","","","","",2754.3,"","","","","","","","","","","","","","",0.3,
1793.25,"","","","","","","","","","","","","","",2754.4,"","","","","","","","","","","","","","",0.3,
1793.5,"","","","","","","","","","","","","","",2754.5,"","","","","","","","","","","","","","",0.3,
1793.75,"","","","","","","","","","","","","","",2754.5,"","","","","","","","","","","","","","",0.3,
1794,"","","","","","","","","","","","","","",2754.6,"","","","","","","","","","","","","","",0.3,
1794.25,"","","","","","","","","","","","","","",2754.7,"","","","","","","","","","","","","","",0.3,
1794.5,"","","","","","","","","","","","","","",2754.8,"","","","","","","","","","","","","","",0.3,
1794.75,"","","","","","","","","","","","","","",2754.9,"","","","","","","","","","","","","","",0.3,
1795,"","","","","","","","","","","","","","",2754.9,"","","","","","","","","","","","","","",0.3,
1795.25,"","","","","","","","","","","","","","",2755,"","","","","","","","","","","","","","",0.3,
1795.5,"","","","","","","","","","","","","","",2755.1,"","","","","","","","","","","","","","",0.3,
1795.75,"","","","","","","","","","","","","","",2755.2,"","","","","","","","","","","","","","",0.3,
1796,"","","","","","","","","","","","","","",2755.3,"","","","","","","","","","","","","","",0.3,
1796.25,"","","","","","","","","","","","","","",2755.3,"","","","","","","","","","","","","","",0.3,
1796.5,"","","","","","","","","","","","","","",2755.4,"","","","","","","","","","","","","","",0.3,
1796.75,"","","","","","","","","","","","","","",2755.5,"","","","","","","","","","","","","","",0.3,
1797,"","","","","","","","","","","","","","",2755.6,"","","","","","","","","","","","","","",0.3,
1797.25,"","","","","","","","","","","","","","",2755.7,"","","","","","","","","","","","","","",0.3,
1797.5,"","","","","","","","","","","","","","",2771.1,"","","","","","","","","","","","","","",61.7,
1797.75,"","","","","","","","","","","","","","",2771.2,"","","","","","","","","","","","","","",0.3,
1798,"","","","","","","","","","","","","","",2771.2,"","","","","","","","","","","","","","",0.3,
1798.25,"","","","","","","","","","","","","","",2771.3,"","","","","","","","","","","","","","",0.3,
1798.5,"","","","","","","","","","","","","","",2771.4,"","","","","","","","","","","","","","",0.3,
1798.75,"","","","","","","","","","","","","","",2771.5,"","","","","","","","","","","","","","",0.3,
1799,"","","","","","","","","","","","","","",2771.6,"","","","","","","","","","","","","","",0.3,
1799.25,"","","","","","","","","","","","","","",2771.6,"","","","","","","","","","","","","","",0.3,
1799.5,"","","","","","","","","","","","","","",2771.7,"","","","","","","","","","","","","","",0.3,
1799.75,"","","","","","","","","","","","","","",2771.8,"","","","","","","","","","","","","","",0.3,
1800,"","","","","","","","","","","","","","",2771.9,"","","","","","","","","","","","","","",0.3,
1800.25,"","","","","","","","","","","","","","",2772,"","","","","","","","","","","","","","",0.3,
1800.5,"","","","","","","","","","","","","","",2772,"","","","","","","","","","","","","","",0.3,
1800.75,"","","","","","","","","","","","","","",2772.1,"","","","","","","","","","","","","","",0.3,
1801,"","","","","","","","","","","","","","",2772.2,"","","","","","","","","","","","","","",0.3,
1801.25,"","","","","","","","","","","","","","",2772.3,"","","","","","","","","","","","","","",0.3,
1801.5,"","","","","","","","","","","","","","",2772.4,"","","","","","","","","","","","","","",0.3,
1801.75,"","","","","","","","","","","","","","",2772.4,"","","","","","","","","","","","","","",0.3,
1802,"","","","","","","","","","","","","","",2772.5,"","","","","","","","","","","","","","",0.3,
1802.25,"","","","","","","","","","","","","","",2772.6,"","","","","","","","","","","","","","",0.3,
1802.5,"","","","","","","","","","","","","","",2772.7,"","","","","","","","","","","","","","",0.3,
1802.75,"","","","","","","","","","","","","","",2772.7,"","","","","","","","","","","","","","",0.3,
1803,"","","","","","","","","","","","","","",2772.8,"","","","","","","","","","","","","","",0.3,
1803.25,"","","","","","","","","","","","","","",2772.9,"","","","","","","","","","","","","","",0.3,
1803.5,"","","","","","","","","","","","","","",2773,"","","","","","","","","","","","","","",0.3,
1803.75,"","","","","","","","","","","","","","",2773.1,"","","","","","","","","","","","","","",0.3,
1804,"","","","","","","","","","","","","","",2773.1,"","","","","","","","","","","","","","",0.3,
1804.25,"","","","","","","","","","","","","","",2773.2,"","","","","","","","","","","","","","",0.3,
1804.5,"","","","","","","","","","","","","","",2773.3,"","","","","","","","","","","","","","",0.3,
1804.75,"","","","","","","","","","","","","","",2773.4,"","","","","","","","","","","","","","",0.3,
1805,"","","","","","","","","","","","","","",2773.5,"","","","","","","","","","","","","","",0.3,
1805.25,"","","","","","","","","","","","","","",2773.5,"","","","","","","","","","","","","","",0.3,
1805.5,"","","","","","","","","","","","","","",2773.6,"","","","","","","","","","","","","","",0.3,
1805.75,"","","","","","","","","","","","","","",2773.7,"","","","","","","","","","","","","","",0.3,
1806,"","","","","","","","","","","","","","",2773.8,"","","","","","","","","","","","","","",0.3,
1806.25,"","","","","","","","","","","","","","",2773.9,"","","","","","","","","","","","","","",0.3,
1806.5,"","","","","","","","","","","","","","",2773.9,"","","","","","","","","","","","","","",0.3,
1806.75,"","","","","","","","","","","","","","",2774,"","","","","","","","","","","","","","",0.3,
1807,"","","","","","","","","","","","","","",2774.1,"","","","","","","","","","","","","","",0.3,
1807.25,"","","","","","","","","","","","","","",2774.2,"","","","","","","","","","","","","","",0.3,
1807.5,"","","","","","","","","","","","","","",2774.3,"","","","","","","","","","","","","","",0.3,
1807.75,"","","","","","","","","","","","","","",2774.3,"","","","","","","","","","","","","","",0.3,
1808,"","","","","","","","","","","","","","",2774.4,"","","","","","","","","","","","","","",0.3,
1808.25,"","","","","","","","","","","","","","",2774.5,"","","","","","","","","","","","","","",0.3,
1808.5,"","","","","","","","","","","","","","",2774.6,"","","","","","","","","","","","","","",0.3,
1808.75,"","","","","","","","","","","","","","",2774.6,"","","","","","","","","","","","","","",0.3,
1809,"","","","","","","","","","","","","","",2774.7,"","","","","","","","","","","","","","",0.3,
1809.25,"","","","","","","","","","","","","","",2774.8,"","","","","","","","","","","","","","",0.3,
1809.5,"","","","","","","","","","","","","","",2774.9,"","","","","","","","","","","","","","",0.3,
1809.75,"","","","","","","","","","","","","","",2775,"","","","","","","","","","","","","","",0.3,
1810,"","","","","","","","","","","","","","",2775,"","","","","","","","","","","","","","",0.3,
1810.25,"","","","","","","","","","","","","","",2775.1,"","","","","","","","","","","","","","",0.3,
1810.5,"","","","","","","","","","","","","","",2775.2,"","","","","","","","","","","","","","",0.3,
1810.75,"","","","","","","","","","","","","","",2775.3,"","","","","","","","","","","","","","",0.3,
1811,"","","","","","","","","","","","","","",2775.4,"","","","","","","","","","","","","","",0.3,
1811.25,"","","","","","","","","","","","","","",2775.4,"","","","","","","","","","","","","","",0.3,
1811.5,"","","","","","","","","","","","","","",2775.5,"","","","","","","","","","","","","","",0.3,
1811.75,"","","","","","","","","","","","","","",2775.6,"","","","","","","","","","","","","","",0.3,
1812,"","","","","","","","","","","","","","",2775.7,"","","","","","","","","","","","","","",0.3,
1812.25,"","","","","","","","","","","","","","",2775.8,"","","","","","","","","","","","","","",0.3,
1812.5,"","","","","","","","","","","","","","",2775.8,"","","","","","","","","","","","","","",0.3,
1812.75,"","","","","","","","","","","","","","",2775.9,"","","","","","","","","","","","","","",0.3,
1813,"","","","","","","","","","","","","","",2776,"","","","","","","","","","","","","","",0.3,
1813.25,"","","","","","","","","","","","","","",2776.1,"","","","","","","","","","","","","","",0.3,
1813.5,"","","","","","","","","","","","","","",2776.2,"","","","","","","","","","","","","","",0.3,
1813.75,"","","","","","","","","","","","","","",2776.2,"","","","","","","","","","","","","","",0.3,
1814,"","","","","","","","","","","","","","",2776.3,"","","","","","","","","","","","","","",0.3,
1814.25,"","","","","","","","","","","","","","",2776.4,"","","","","","","","","","","","","","",0.3,
1814.5,"","","","","","","","","","","","","","",2776.5,"","","","","","","","","","","","","","",0.3,
1814.75,"","","","","","","","","","","","","","",2776.5,"","","","","","","","","","","","","","",0.3,
1815,"","","","","","","","","","","","","","",2776.6,"","","","","","","","","","","","","","",0.3,
1815.25,"","","","","","","","","","","","","","",2776.7,"","","","","","","","","","","","","","",0.3,
1815.5,"","","","","","","","","","","","","","",2776.8,"","","","","","","","","","","","","","",0.3,
1815.75,"","","","","","","","","","","","","","",2776.9,"","","","","","","","","","","","","","",0.3,
1816,"","","","","","","","","","","","","","",2776.9,"","","","","","","","","","","","","","",0.3,
1816.25,"","","","","","","","","","","","","","",2777,"","","","","","","","","","","","","","",0.3,
1816.5,"","","","","","","","","","","","","","",2777.1,"","","","","","","","","","","","","","",0.3,
1816.75,"","","","","","","","","","","","","","",2777.2,"","","","","","","","","","","","","","",0.3,
1817,"","","","","","","","","","","","","","",2777.3,"","","","","","","","","","","","","","",0.3,
1817.25,"","","","","","","","","","","","","","",2777.3,"","","","","","","","","","","","","","",0.3,
1817.5,"","","","","","","","","","","","","","",2777.4,"","","","","","","","","","","","","","",0.3,
1817.75,"","","","","","","","","","","","","","",2777.5,"","","","","","","","","","","","","","",0.3,
1818,"","","","","","","","","","","","","","",2777.6,"","","","","","","","","","","","","","",0.3,
1818.25,"","","","","","","","","","","","","","",2777.7,"","","","","","","","","","","","","","",0.3,
1818.5,"","","","","","","","","","","","","","",2777.7,"","","","","","","","","","","","","","",0.3,
1818.75,"","","","","","","","","","","","","","",2777.8,"","","","","","","","","","","","","","",0.3,
1819,"","","","","","","","","","","","","","",2777.9,"","","","","","","","","","","","","","",0.3,
1819.25,"","","","","","","","","","","","","","",2778,"","","","","","","","","","","","","","",0.3,
1819.5,"","","","","","","","","","","","","","",2778.1,"","","","","","","","","","","","","","",0.3,
1819.75,"","","","","","","","","","","","","","",2778.1,"","","","","","","","","","","","","","",0.3,
1820,"","","","","","","","","","","","","","",2778.2,"","","","","","","","","","","","","","",0.3,
1820.25,"","","","","","","","","","","","","","",2778.3,"","","","","","","","","","","","","","",0.3,
1820.5,"","","","","","","","","","","","","","",2778.4,"","","","","","","","","","","","","","",0.3,
1820.75,"","","","","","","","","","","","","","",2778.4,"","","","","","","","","","","","","","",0.3,
1821,"","","","","","","","","","","","","","",2778.5,"","","","","","","","","","","","","","",0.3,
1821.25,"","","","","","","","","","","","","","",2778.6,"","","","","","","","","","","","","","",0.3,
1821.5,"","","","","","","","","","","","","","",2794,"","","","","","","","","","","","","","",61.6,
1821.75,"","","","","","","","","","","","","","",2794.1,"","","","","","","","","","","","","","",0.5,
1822,"","","","","","","","","","","","","","",2794.2,"","","","","","","","","","","","","","",0.5,
1822.25,"","","","","","","","","","","","","","",2794.4,"","","","","","","","","","","","","","",0.5,
1822.5,"","","","","","","","","","","","","","",2794.5,"","","","","","","","","","","","","","",0.5,
1822.75,"","","","","","","","","","","","","","",2794.6,"","","","","","","","","","","","","","",0.5,
1823,"","","","","","","","","","","","","","",2794.7,"","","","","","","","","","","","","","",0.5,
1823.25,"","","","","","","","","","","","","","",2794.8,"","","","","","","","","","","","","","",0.5,
1823.5,"","","","","","","","","","","","","","",2794.9,"","","","","","","","","","","","","","",0.5,
1823.75,"","","","","","","","","","","","","","",2795.1,"","","","","","","","","","","","","","",0.5,
1824,"","","","","","","","","","","","","","",2795.2,"","","","","","","","","","","","","","",0.5,
1824.25,"","","","","","","","","","","","","","",2795.3,"","","","","","","","","","","","","","",0.5,
1824.5,"","","","","","","","","","","","","","",2795.4,"","","","","","","","","","","","","","",0.5,
1824.75,"","","","","","","","","","","","","","",2795.5,"","","","","","","","","","","","","","",0.5,
1825,"","","","","","","","","","","","","","",2795.7,"","","","","","","","","","","","","","",0.5,
1825.25,"","","","","","","","","","","","","","",2795.8,"","","","","","","","","","","","","","",0.5,
1825.5,"","","","","","","","","","","","","","",2795.9,"","","","","","","","","","","","","","",0.5,
1825.75,"","","","","","","","","","","","","","",2796,"","","","","","","","","","","","","","",0.5,
1826,"","","","","","","","","","","","","","",2796.1,"","","","","","","","","","","","","","",0.5,
1826.25,"","","","","","","","","","","","","","",2796.3,"","","","","","","","","","","","","","",0.5,
1826.5,"","","","","","","","","","","","","","",2796.4,"","","","","","","","","","","","","","",0.5,
1826.75,"","","","","","","","","","","","","","",2796.5,"","","","","","","","","","","","","","",0.5,
1827,"","","","","","","","","","","","","","",2796.6,"","","","","","","","","","","","","","",0.5,
1827.25,"","","","","","","","","","","","","","",2796.7,"","","","","","","","","","","","","","",0.5,
1827.5,"","","","","","","","","","","","","","",2796.9,"","","","","","","","","","","","","","",0.5,
1827.75,"","","","","","","","","","","","","","",2797,"","","","","","","","","","","","","","",0.5,
1828,"","","","","","","","","","","","","","",2797.1,"","","","","","","","","","","","","","",0.5,
1828.25,"","","","","","","","","","","","","","",2797.2,"","","","","","","","","","","","","","",0.5,
1828.5,"","","","","","","","","","","","","","",2797.3,"","","","","","","","","","","","","","",0.5,
1828.75,"","","","","","","","","","","","","","",2797.5,"","","","","","","","","","","","","","",0.5,
1829,"","","","","","","","","","","","","","",2797.6,"","","","","","","","","","","","","","",0.5,
1829.25,"","","","","","","","","","","","","","",2797.7,"","","","","","","","","","","","","","",0.5,
1829.5,"","","","","","","","","","","","","","",2797.8,"","","","","","","","","","","","","","",0.5,
1829.75,"","","","","","","","","","","","","","",2797.9,"","","","","","","","","","","","","","",0.5,
1830,"","","","","","","","","","","","","","",2798.1,"","","","","","","","","","","","","","",0.5,
1830.25,"","","","","","","","","","","","","","",2798.2,"","","","","","","","","","","","","","",0.5,
1830.5,"","","","","","","","","","","","","","",2798.3,"","","","","","","","","","","","","","",0.5,
1830.75,"","","","","","","","","","","","","","",2798.4,"","","","","","","","","","","","","","",0.5,
1831,"","","","","","","","","","","","","","",2798.5,"","","","","","","","","","","","","","",0.5,
1831.25,"","","","","","","","","","","","","","",2798.7,"","","","","","","","","","","","","","",0.5,
1831.5,"","","","","","","","","","","","","","",2798.8,"","","","","","","","","","","","","","",0.5,
1831.75,"","","","","","","","","","","","","","",2798.9,"","","","","","","","","","","","","","",0.5,
1832,"","","","","","","","","","","","","","",2799,"","","","","","","","","","","","","","",0.5,
1832.25,"","","","","","","","","","","","","","",2799.1,"","","","","","","","","","","","","","",0.5,
1832.5,"","","","","","","","","","","","","","",2799.2,"","","","","","","","","","","","","","",0.5,
1832.75,"","","","","","","","","","","","","","",2799.4,"","","","","","","","","","","","","","",0.5,
1833,"","","","","","","","","","","","","","",2799.5,"","","","","","","","","","","","","","",0.5,
1833.25,"","","","","","","","","","","","","","",2799.6,"","","","","","","","","","","","","","",0.5,
1833.5,"","","","","","","","","","","","","","",2799.7,"","","","","","","","","","","","","","",0.5,
1833.75,"","","","","","","","","","","","","","",2799.8,"","","","","","","","","","","","","","",0.5,
1834,"","","","","","","","","","","","","","",2800,"","","","","","","","","","","","","","",0.5,
1834.25,"","","","","","","","","","","","","","",2800.1,"","","","","","","","","","","","","","",0.5,
1834.5,"","","","","","","","","","","","","","",2800.2,"","","","","","","","","","","","","","",0.5,
1834.75,"","","","","","","","","","","","","","",2800.3,"","","","","","","","","","","","","","",0.5,
1835,"","","","","","","","","","","","","","",2800.4,"","","","","","","","","","","","","","",0.5,
1835.25,"","","","","","","","","","","","","","",2800.6,"","","","","","","","","","","","","","",0.5,
1835.5,"","","","","","","","","","","","","","",2800.7,"","","","","","","","","","","","","","",0.5,
1835.75,"","","","","","","","","","","","","","",2800.8,"","","","","","","","","","","","","","",0.5,
1836,"","","","","","","","","","","","","","",2800.9,"","","","","","","","","","","","","","",0.5,
1836.25,"","","","","","","","","","","","","","",2801,"","","","","","","","","","","","","","",0.5,
1836.5,"","","","","","","","","","","","","","",2801.2,"","","","","","","","","","","","","","",0.5,
1836.75,"","","","","","","","","","","","","","",2801.3,"","","","","","","","","","","","","","",0.5,
1837,"","","","","","","","","","","","","","",2801.4,"","","","","","","","","","","","","","",0.5,
1837.25,"","","","","","","","","","","","","","",2801.5,"","","","","","","","","","","","","","",0.5,
1837.5,"","","","","","","","","","","","","","",2801.7,"","","","","","","","","","","","","","",0.9,
1837.75,"","","","","","","","","","","","","","",2802,"","","","","","","","","","","","","","",0.9,
1838,"","","","","","","","","","","","","","",2802.2,"","","","","","","","","","","","","","",0.9,
1838.25,"","","","","","","","","","","","","","",2802.4,"","","","","","","","","","","","","","",0.9,
1838.5,"","","","","","","","","","","","","","",2802.7,"","","","","","","","","","","","","","",0.9,
1838.75,"","","","","","","","","","","","","","",2802.9,"","","","","","","","","","","","","","",0.9,
1839,"","","","","","","","","","","","","","",2803.2,"","","","","","","","","","","","","","",0.9,
1839.25,"","","","","","","","","","","","","","",2803.4,"","","","","","","","","","","","","","",0.9,
1839.5,"","","","","","","","","","","","","","",2803.6,"","","","","","","","","","","","","","",0.9,
1839.75,"","","","","","","","","","","","","","",2803.9,"","","","","","","","","","","","","","",0.9,
1840,"","","","","","","","","","","","","","",2804.1,"","","","","","","","","","","","","","",0.9,
1840.25,"","","","","","","","","","","","","","",2804.3,"","","","","","","","","","","","","","",0.9,
1840.5,"","","","","","","","","","","","","","",2804.6,"","","","","","","","","","","","","","",0.9,
1840.75,"","","","","","","","","","","","","","",2804.8,"","","","","","","","","","","","","","",0.9,
1841,"","","","","","","","","","","","","","",2805,"","","","","","","","","","","","","","",0.9,
1841.25,"","","","","","","","","","","","","","",2805.3,"","","","","","","","","","","","","","",0.9,
1841.5,"","","","","","","","","","","","","","",2805.5,"","","","","","","","","","","","","","",0.9,
1841.75,"","","","","","","","","","","","","","",2805.7,"","","","","","","","","","","","","","",0.9,
1842,"","","","","","","","","","","","","","",2806,"","","","","","","","","","","","","","",0.9,
1842.25,"","","","","","","","","","","","","","",2806.2,"","","","","","","","","","","","","","",0.9,
1842.5,"","","","","","","","","","","","","","",2806.4,"","","","","","","","","","","","","","",0.9,
1842.75,"","","","","","","","","","","","","","",2806.7,"","","","","","","","","","","","","","",0.9,
1843,"","","","","","","","","","","","","","",2806.9,"","","","","","","","","","","","","","",0.9,
1843.25,"","","","","","","","","","","","","","",2807.2,"","","","","","","","","","","","","","",0.9,
1843.5,"","","","","","","","","","","","","","",2807.4,"","","","","","","","","","","","","","",0.9,
1843.75,"","","","","","","","","","","","","","",2807.6,"","","","","","","","","","","","","","",0.9,
1844,"","","","","","","","","","","","","","",2807.9,"","","","","","","","","","","","","","",0.9,
1844.25,"","","","","","","","","","","","","","",2808.1,"","","","","","","","","","","","","","",0.9,
1844.5,"","","","","","","","","","","","","","",2808.3,"","","","","","","","","","","","","","",0.9,
1844.75,"","","","","","","","","","","","","","",2808.6,"","","","","","","","","","","","","","",0.9,
1845,"","","","","","","","","","","","","","",2808.8,"","","","","","","","","","","","","","",0.9,
1845.25,"","","","","","","","","","","","","","",2809,"","","","","","","","","","","","","","",0.9,
1845.5,"","","","","","","","","","","","","","",2817.9,"","","","","","","","","","","","","","",35.6,
1845.75,"","","","","","","","","","","","","","",2820.2,"","","","","","","","","","","","","","",9.1,
1846,"","","","","","","","","","","","","","",2822.5,"","","","","","","","","","","","","","",9.1,
1846.25,"","","","","","","","","","","","","","",2824.4,"","","","","","","","","","","","","","",7.8,
1846.5,"","","","","","","","","","","","","","",2824.5,"","","","","","","","","","","","","","",0.3,
1846.75,"","","","","","","","","","","","","","",2824.6,"","","","","","","","","","","","","","",0.3,
1847,"","","","","","","","","","","","","","",2824.7,"","","","","","","","","","","","","","",0.3,
1847.25,"","","","","","","","","","","","","","",2824.8,"","","","","","","","","","","","","","",0.3,
1847.5,"","","","","","","","","","","","","","",2824.8,"","","","","","","","","","","","","","",0.3,
1847.75,"","","","","","","","","","","","","","",2824.9,"","","","","","","","","","","","","","",0.3,
1848,"","","","","","","","","","","","","","",2825,"","","","","","","","","","","","","","",0.3,
1848.25,"","","","","","","","","","","","","","",2825.1,"","","","","","","","","","","","","","",0.3,
1848.5,"","","","","","","","","","","","","","",2825.2,"","","","","","","","","","","","","","",0.3,
1848.75,"","","","","","","","","","","","","","",2825.3,"","","","","","","","","","","","","","",0.3,
1849,"","","","","","","","","","","","","","",2825.3,"","","","","","","","","","","","","","",0.3,
1849.25,"","","","","","","","","","","","","","",2825.4,"","","","","","","","","","","","","","",0.3,
1849.5,"","","","","","","","","","","","","","",2825.5,"","","","","","","","","","","","","","",0.3,
1849.75,"","","","","","","","","","","","","","",2825.6,"","","","","","","","","","","","","","",0.3,
1850,"","","","","","","","","","","","","","",2825.7,"","","","","","","","","","","","","","",0.3,
1850.25,"","","","","","","","","","","","","","",2825.8,"","","","","","","","","","","","","","",0.3,
1850.5,"","","","","","","","","","","","","","",2825.8,"","","","","","","","","","","","","","",0.3,
1850.75,"","","","","","","","","","","","","","",2825.9,"","","","","","","","","","","","","","",0.3,
1851,"","","","","","","","","","","","","","",2826,"","","","","","","","","","","","","","",0.3,
1851.25,"","","","","","","","","","","","","","",2826.1,"","","","","","","","","","","","","","",0.3,
1851.5,"","","","","","","","","","","","","","",2826.2,"","","","","","","","","","","","","","",0.3,
1851.75,"","","","","","","","","","","","","","",2826.2,"","","","","","","","","","","","","","",0.3,
1852,"","","","","","","","","","","","","","",2826.3,"","","","","","","","","","","","","","",0.3,
1852.25,"","","","","","","","","","","","","","",2826.4,"","","","","","","","","","","","","","",0.3,
1852.5,"","","","","","","","","","","","","","",2826.5,"","","","","","","","","","","","","","",0.3,
1852.75,"","","","","","","","","","","","","","",2826.6,"","","","","","","","","","","","","","",0.3,
1853,"","","","","","","","","","","","","","",2826.7,"","","","","","","","","","","","","","",0.3,
1853.25,"","","","","","","","","","","","","","",2826.7,"","","","","","","","","","","","","","",0.3,
1853.5,"","","","","","","","","","","","","","",2826.8,"","","","","","","","","","","","","","",0.3,
1853.75,"","","","","","","","","","","","","","",2826.9,"","","","","","","","","","","","","","",0.3,
1854,"","","","","","","","","","","","","","",2827,"","","","","","","","","","","","","","",0.3,
1854.25,"","","","","","","","","","","","","","",2827.1,"","","","","","","","","","","","","","",0.3,
1854.5,"","","","","","","","","","","","","","",2827.2,"","","","","","","","","","","","","","",0.3,
1854.75,"","","","","","","","","","","","","","",2827.2,"","","","","","","","","","","","","","",0.3,
1855,"","","","","","","","","","","","","","",2827.3,"","","","","","","","","","","","","","",0.3,
1855.25,"","","","","","","","","","","","","","",2827.4,"","","","","","","","","","","","","","",0.3,
1855.5,"","","","","","","","","","","","","","",2827.5,"","","","","","","","","","","","","","",0.3,
1855.75,"","","","","","","","","","","","","","",2827.6,"","","","","","","","","","","","","","",0.3,
1856,"","","","","","","","","","","","","","",2827.7,"","","","","","","","","","","","","","",0.3,
1856.25,"","","","","","","","","","","","","","",2827.7,"","","","","","","","","","","","","","",0.3,
1856.5,"","","","","","","","","","","","","","",2827.8,"","","","","","","","","","","","","","",0.3,
1856.75,"","","","","","","","","","","","","","",2827.9,"","","","","","","","","","","","","","",0.3,
1857,"","","","","","","","","","","","","","",2828,"","","","","","","","","","","","","","",0.3,
1857.25,"","","","","","","","","","","","","","",2828.1,"","","","","","","","","","","","","","",0.3,
1857.5,"","","","","","","","","","","","","","",2828.2,"","","","","","","","","","","","","","",0.3,
1857.75,"","","","","","","","","","","","","","",2828.2,"","","","","","","","","","","","","","",0.3,
1858,"","","","","","","","","","","","","","",2828.3,"","","","","","","","","","","","","","",0.3,
